"user_id","position","department","type","leave_type","dates","time_start","time_in","time_in_diff_minutes","time_in_status","time_end","time_out","time_out_diff_minutes","time_out_status","dayoftheweek"
"79738","Nurse","Medical","work","work","2022-09-05","15:00:00","14:57:47","2.22","On TIme","22:00:00","22:01:58","-1.97","On TIme","Monday   "
"79738","Nurse","Medical","work","work","2022-09-06","08:00:00","08:01:06","-1.10","On TIme","15:00:00","15:11:18","-11.30","On TIme","Tuesday  "
"79738","Nurse","Medical","work","work","2022-09-07","08:00:00","08:02:09","-2.15","On TIme","15:00:00","15:02:27","-2.45","On TIme","Wednesday"
"79738","Nurse","Medical","work","work","2022-09-08","15:00:00","15:00:57","-0.95","On TIme","22:00:00","22:02:54","-2.90","On TIme","Thursday "
"79738","Nurse","Medical","work","work","2022-09-09","08:00:00","08:00:00","0.00","On TIme","15:00:00","15:00:00","0.00","On TIme","Friday   "
"79738","Nurse","Medical","work","work","2022-09-11","15:00:00","14:58:56","1.07","On TIme","22:00:00","22:19:02","-19.03","On TIme","Sunday   "
"79738","Nurse","Medical","work","work","2022-09-12","08:00:00","07:59:46","0.23","On TIme","15:00:00","15:17:39","-17.65","On TIme","Monday   "
"79738","Nurse","Medical","work","work","2022-09-13","15:00:00","14:58:45","1.25","On TIme","22:00:00","22:04:31","-4.52","On TIme","Tuesday  "
"79738","Nurse","Medical","work","work","2022-09-15","08:00:00","08:01:51","-1.85","On TIme","15:00:00","15:06:26","-6.43","On TIme","Thursday "
"79738","Nurse","Medical","work","work","2022-09-16","15:00:00","14:57:35","2.42","On TIme","22:00:00","22:02:00","-2.00","On TIme","Friday   "
"79738","Nurse","Medical","work","work","2022-09-18","15:00:00","14:56:30","3.50","On TIme","22:00:00","22:02:07","-2.12","On TIme","Sunday   "
"79738","Nurse","Medical","work","work","2022-09-19","08:00:00","08:00:12","-0.20","On TIme","15:00:00","15:08:04","-8.07","On TIme","Monday   "
"79738","Nurse","Medical","work","work","2022-09-21","15:00:00","14:59:16","0.73","On TIme","22:00:00","22:02:59","-2.98","On TIme","Wednesday"
"79738","Nurse","Medical","work","work","2022-09-22","08:00:00","08:06:02","-6.03","On TIme","15:00:00","15:02:54","-2.90","On TIme","Thursday "
"79738","Nurse","Medical","work","work","2022-09-25","15:00:00","14:54:53","5.12","On TIme","22:00:00","22:02:38","-2.63","On TIme","Sunday   "
"79738","Nurse","Medical","work","work","2022-09-30","15:00:00","14:54:54","5.10","On TIme","22:00:00","22:01:32","-1.53","On TIme","Friday   "
"79738","Nurse","Medical","work","work","2022-10-01","08:00:00","07:59:15","0.75","On TIme","15:00:00","15:13:22","-13.37","On TIme","Saturday "
"79738","Nurse","Medical","work","work","2022-10-02","08:00:00","07:59:45","0.25","On TIme","15:00:00","15:30:47","-30.78","On TIme","Sunday   "
"79738","Nurse","Medical","work","work","2022-10-03","15:00:00","15:02:48","-2.80","On TIme","22:00:00","22:00:28","-0.47","On TIme","Monday   "
"79738","Nurse","Medical","work","work","2022-10-06","15:00:00","14:50:19","9.68","On TIme","22:00:00","22:03:36","-3.60","On TIme","Thursday "
"79738","Nurse","Medical","work","work","2022-10-07","15:00:00","14:50:26","9.57","On TIme","22:00:00","22:01:17","-1.28","On TIme","Friday   "
"79738","Nurse","Medical","work","work","2022-10-08","15:00:00","15:01:37","-1.62","On TIme","22:00:00","22:04:08","-4.13","On TIme","Saturday "
"79738","Nurse","Medical","work","work","2022-10-09","15:00:00","14:56:30","3.50","On TIme","22:00:00","22:00:12","-0.20","On TIme","Sunday   "
"79738","Nurse","Medical","work","work","2022-10-10","15:00:00","15:01:21","-1.35","On TIme","22:00:00","22:07:04","-7.07","On TIme","Monday   "
"79738","Nurse","Medical","work","work","2022-10-14","08:00:00","07:59:51","0.15","On TIme","15:00:00","15:09:50","-9.83","On TIme","Friday   "
"79738","Nurse","Medical","work","work","2022-10-16","15:00:00","15:02:25","-2.42","On TIme","22:00:00","22:01:29","-1.48","On TIme","Sunday   "
"79738","Nurse","Medical","work","work","2022-10-17","08:00:00","08:01:59","-1.98","On TIme","15:00:00","15:08:36","-8.60","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2021-12-10","08:00:00","07:44:56","15.07","On TIme","15:00:00","15:05:00","-5.00","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2021-12-16","08:00:00","07:54:53","5.12","On TIme","15:00:00","15:30:40","-30.67","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2021-12-19","08:00:00","07:51:34","8.43","On TIme","15:00:00","15:19:07","-19.12","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2021-12-25","08:00:00","08:26:22","-26.37","Late","15:00:00","15:09:18","-9.30","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2021-12-26","15:00:00","14:58:21","1.65","On TIme","22:00:00","22:02:43","-2.72","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2021-12-28","08:00:00","08:03:11","-3.18","On TIme","15:00:00","15:12:13","-12.22","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-01-01","08:00:00","08:16:59","-16.98","Late","15:00:00","15:54:11","-54.18","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-01-03","08:00:00","07:55:54","4.10","On TIme","15:00:00","15:18:10","-18.17","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-01-04","15:00:00","14:54:07","5.88","On TIme","22:00:00","22:44:21","-44.35","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-01-06","08:00:00","07:37:04","22.93","On TIme","15:00:00","15:05:59","-5.98","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-01-10","08:00:00","07:55:00","5.00","On TIme","15:00:00","15:05:00","-5.00","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-01-11","08:00:00","08:03:18","-3.30","On TIme","15:00:00","15:04:05","-4.08","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-01-12","15:00:00","15:00:04","-0.07","On TIme","22:00:00","22:19:28","-19.47","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-01-13","15:00:00","14:59:43","0.28","On TIme","22:00:00","22:47:25","-47.42","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-01-16","15:00:00","14:58:14","1.77","On TIme","22:00:00","22:03:11","-3.18","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-01-18","15:00:00","15:02:52","-2.87","On TIme","22:00:00","22:34:49","-34.82","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-01-20","08:00:00","07:56:50","3.17","On TIme","15:00:00","15:23:00","-23.00","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-01-21","15:00:00","15:03:02","-3.03","On TIme","22:00:00","22:54:34","-54.57","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-01-23","15:00:00","15:11:39","-11.65","Late","22:00:00","22:01:47","-1.78","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-01-24","15:00:00","15:05:40","-5.67","On TIme","22:00:00","23:16:34","-76.57","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-01-25","15:00:00","14:42:38","17.37","On TIme","22:00:00","22:04:00","-4.00","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-01-26","15:00:00","15:03:41","-3.68","On TIme","22:00:00","22:26:11","-26.18","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-01-27","08:00:00","08:03:57","-3.95","On TIme","15:00:00","15:29:29","-29.48","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-01-28","08:00:00","08:01:55","-1.92","On TIme","15:00:00","15:04:19","-4.32","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-01-30","15:00:00","15:58:54","-58.90","Late","22:00:00","22:03:20","-3.33","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-01-31","08:00:00","08:03:18","-3.30","On TIme","15:00:00","15:13:38","-13.63","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-02-01","08:00:00","08:00:54","-0.90","On TIme","15:00:00","15:39:13","-39.22","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-02-02","08:00:00","08:01:40","-1.67","On TIme","15:00:00","15:22:43","-22.72","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-02-03","15:00:00","15:13:50","-13.83","Late","22:00:00","22:01:21","-1.35","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-02-04","08:00:00","08:09:27","-9.45","On TIme","15:00:00","16:30:37","-90.62","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-02-05","08:00:00","07:55:00","5.00","On TIme","15:00:00","15:05:00","-5.00","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-02-06","15:00:00","14:58:53","1.12","On TIme","22:00:00","22:58:59","-58.98","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-02-08","15:00:00","14:52:48","7.20","On TIme","22:00:00","22:19:05","-19.08","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-02-09","08:00:00","08:06:20","-6.33","On TIme","15:00:00","15:27:15","-27.25","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-02-10","08:00:00","07:51:57","8.05","On TIme","15:00:00","15:28:54","-28.90","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-02-11","08:00:00","07:49:11","10.82","On TIme","15:00:00","15:27:11","-27.18","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-02-14","15:00:00","14:53:29","6.52","On TIme","22:00:00","22:06:05","-6.08","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-02-15","08:00:00","08:08:41","-8.68","On TIme","15:00:00","15:14:11","-14.18","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-02-16","08:00:00","08:06:05","-6.08","On TIme","15:00:00","16:58:44","-118.73","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-02-17","08:00:00","08:15:51","-15.85","Late","15:00:00","16:44:11","-104.18","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-02-18","08:00:00","07:58:53","1.12","On TIme","15:00:00","15:22:26","-22.43","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-02-19","15:00:00","15:05:35","-5.58","On TIme","22:00:00","22:01:32","-1.53","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-02-20","15:00:00","15:06:36","-6.60","On TIme","22:00:00","22:06:53","-6.88","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-02-21","15:00:00","15:07:27","-7.45","On TIme","22:00:00","22:08:05","-8.08","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-02-22","08:00:00","08:12:14","-12.23","Late","15:00:00","15:08:58","-8.97","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-02-23","08:00:00","08:02:51","-2.85","On TIme","15:00:00","16:29:56","-89.93","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-02-24","15:00:00","15:38:40","-38.67","Late","22:00:00","22:02:49","-2.82","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-02-25","15:00:00","14:59:55","0.08","On TIme","22:00:00","22:07:27","-7.45","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-02-28","08:00:00","07:56:21","3.65","On TIme","15:00:00","15:11:13","-11.22","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-03-01","09:30:00","10:20:33","-50.55","Late","17:00:00","17:04:04","-4.07","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-03-02","09:30:00","09:15:23","14.62","On TIme","17:00:00","17:05:36","-5.60","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-03-04","08:00:00","07:58:28","1.53","On TIme","15:00:00","15:46:20","-46.33","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-03-05","08:00:00","07:58:58","1.03","On TIme","15:00:00","15:10:37","-10.62","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-03-06","15:00:00","15:04:24","-4.40","On TIme","22:00:00","22:02:56","-2.93","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-03-07","08:00:00","08:05:21","-5.35","On TIme","15:00:00","15:06:02","-6.03","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-03-09","15:00:00","15:10:03","-10.05","Late","22:00:00","22:08:06","-8.10","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-03-10","08:00:00","08:07:52","-7.87","On TIme","15:00:00","15:01:55","-1.92","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-03-11","08:00:00","08:04:44","-4.73","On TIme","15:00:00","15:04:04","-4.07","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-03-12","15:00:00","15:10:14","-10.23","Late","22:00:00","22:03:53","-3.88","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-03-13","08:00:00","08:00:43","-0.72","On TIme","15:00:00","15:03:07","-3.12","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-03-15","08:00:00","08:02:12","-2.20","On TIme","15:00:00","15:05:19","-5.32","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-03-16","08:00:00","08:02:27","-2.45","On TIme","15:00:00","15:12:10","-12.17","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-03-18","08:00:00","08:06:23","-6.38","On TIme","15:00:00","15:04:51","-4.85","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-03-20","15:00:00","15:01:39","-1.65","On TIme","22:00:00","22:01:23","-1.38","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-03-23","08:00:00","08:02:22","-2.37","On TIme","15:00:00","15:11:18","-11.30","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-03-24","15:00:00","14:49:06","10.90","On TIme","22:00:00","22:02:18","-2.30","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-03-25","08:00:00","07:58:44","1.27","On TIme","15:00:00","15:11:25","-11.42","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-03-26","15:00:00","15:04:31","-4.52","On TIme","22:00:00","22:01:30","-1.50","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-03-28","15:00:00","15:04:55","-4.92","On TIme","22:00:00","22:08:52","-8.87","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-03-29","08:00:00","08:07:35","-7.58","On TIme","15:00:00","15:15:19","-15.32","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-03-31","08:00:00","07:58:39","1.35","On TIme","15:00:00","15:03:36","-3.60","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-04-02","15:00:00","14:59:10","0.83","On TIme","22:00:00","22:01:59","-1.98","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-04-03","15:00:00","14:56:37","3.38","On TIme","22:00:00","22:01:53","-1.88","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-04-04","08:00:00","08:02:43","-2.72","On TIme","15:00:00","15:03:48","-3.80","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-04-05","08:00:00","08:03:31","-3.52","On TIme","15:00:00","15:18:15","-18.25","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-04-06","08:00:00","08:02:20","-2.33","On TIme","15:00:00","15:05:50","-5.83","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-04-07","15:00:00","14:58:54","1.10","On TIme","22:00:00","22:02:12","-2.20","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-04-08","08:00:00","08:06:17","-6.28","On TIme","15:00:00","15:08:37","-8.62","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-04-09","15:00:00","14:59:50","0.17","On TIme","22:00:00","22:03:11","-3.18","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-04-11","15:00:00","14:57:52","2.13","On TIme","22:00:00","22:01:27","-1.45","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-04-12","15:00:00","15:03:11","-3.18","On TIme","22:00:00","22:03:24","-3.40","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-04-13","08:00:00","08:00:00","0.00","On TIme","15:00:00","15:00:00","0.00","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-04-14","08:00:00","07:56:15","3.75","On TIme","15:00:00","15:04:51","-4.85","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-04-15","08:00:00","08:03:01","-3.02","On TIme","15:00:00","15:13:32","-13.53","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-04-16","15:00:00","14:48:42","11.30","On TIme","22:00:00","22:05:28","-5.47","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-04-17","08:00:00","07:53:28","6.53","On TIme","15:00:00","15:07:43","-7.72","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-04-18","08:00:00","08:00:07","-0.12","On TIme","15:00:00","15:02:11","-2.18","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-04-20","15:00:00","14:59:36","0.40","On TIme","22:00:00","22:01:22","-1.37","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-04-21","08:00:00","08:01:51","-1.85","On TIme","15:00:00","15:05:00","-5.00","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-04-22","08:00:00","08:03:23","-3.38","On TIme","15:00:00","15:08:08","-8.13","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-04-23","15:00:00","15:01:58","-1.97","On TIme","22:00:00","22:02:05","-2.08","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-04-25","08:00:00","08:00:00","0.00","On TIme","15:00:00","15:00:00","0.00","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-04-26","15:00:00","15:01:00","-1.00","On TIme","22:00:00","22:06:41","-6.68","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-04-27","15:00:00","15:04:22","-4.37","On TIme","22:00:00","22:04:06","-4.10","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-04-28","08:00:00","08:04:01","-4.02","On TIme","15:00:00","15:44:25","-44.42","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-04-29","08:00:00","07:51:33","8.45","On TIme","15:00:00","15:04:07","-4.12","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-05-02","15:00:00","14:56:22","3.63","On TIme","22:00:00","22:02:21","-2.35","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-05-03","15:00:00","15:00:32","-0.53","On TIme","22:00:00","22:03:19","-3.32","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-05-04","08:00:00","08:01:38","-1.63","On TIme","15:00:00","15:37:15","-37.25","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-05-05","15:00:00","14:56:14","3.77","On TIme","22:00:00","22:08:20","-8.33","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-05-07","15:00:00","15:00:47","-0.78","On TIme","22:00:00","22:01:40","-1.67","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-05-08","08:00:00","07:59:08","0.87","On TIme","15:00:00","15:05:28","-5.47","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-05-09","08:00:00","07:53:21","6.65","On TIme","15:00:00","15:02:01","-2.02","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-05-11","15:00:00","15:00:31","-0.52","On TIme","22:00:00","22:04:31","-4.52","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-05-12","08:00:00","07:59:32","0.47","On TIme","15:00:00","15:34:48","-34.80","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-05-13","15:00:00","15:03:06","-3.10","On TIme","22:00:00","22:04:09","-4.15","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-05-14","08:00:00","07:55:50","4.17","On TIme","15:00:00","15:17:40","-17.67","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-05-15","08:00:00","08:00:38","-0.63","On TIme","15:00:00","15:12:15","-12.25","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-05-18","15:00:00","14:57:30","2.50","On TIme","22:00:00","22:01:57","-1.95","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-05-19","08:00:00","07:57:53","2.12","On TIme","15:00:00","15:01:34","-1.57","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-05-20","15:00:00","16:53:07","-113.12","Late","22:00:00","22:04:01","-4.02","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-05-21","08:00:00","08:06:10","-6.17","On TIme","15:00:00","15:07:14","-7.23","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-05-22","08:00:00","08:05:49","-5.82","On TIme","15:00:00","15:05:49","-5.82","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-05-23","15:00:00","15:01:07","-1.12","On TIme","22:00:00","22:02:07","-2.12","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-05-24","15:00:00","14:56:13","3.78","On TIme","22:00:00","22:02:06","-2.10","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-05-26","08:00:00","07:58:07","1.88","On TIme","15:00:00","15:02:56","-2.93","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-05-27","15:00:00","15:01:23","-1.38","On TIme","22:00:00","22:03:36","-3.60","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-05-28","08:00:00","07:59:20","0.67","On TIme","15:00:00","15:04:32","-4.53","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-05-29","08:00:00","07:59:37","0.38","On TIme","15:00:00","15:08:32","-8.53","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-05-30","08:00:00","08:13:52","-13.87","Late","15:00:00","15:08:16","-8.27","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-06-02","15:00:00","14:58:20","1.67","On TIme","22:00:00","22:02:21","-2.35","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-06-04","08:00:00","08:00:41","-0.68","On TIme","15:00:00","15:41:24","-41.40","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-06-05","08:00:00","08:03:16","-3.27","On TIme","15:00:00","15:07:45","-7.75","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-06-06","08:00:00","08:01:24","-1.40","On TIme","15:00:00","15:07:01","-7.02","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-06-07","15:00:00","15:04:21","-4.35","On TIme","22:00:00","22:03:36","-3.60","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-06-09","15:00:00","14:56:42","3.30","On TIme","22:00:00","22:02:49","-2.82","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-06-10","08:00:00","07:58:55","1.08","On TIme","15:00:00","15:08:00","-8.00","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-06-11","15:00:00","14:58:34","1.43","On TIme","22:00:00","22:01:42","-1.70","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-06-12","08:00:00","08:04:02","-4.03","On TIme","15:00:00","15:08:08","-8.13","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-06-13","08:00:00","07:59:12","0.80","On TIme","15:00:00","15:21:05","-21.08","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-06-14","08:00:00","08:05:44","-5.73","On TIme","15:00:00","15:21:41","-21.68","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-06-15","08:00:00","08:04:11","-4.18","On TIme","15:00:00","15:09:14","-9.23","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-06-17","08:00:00","08:06:44","-6.73","On TIme","15:00:00","15:18:46","-18.77","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-06-18","08:00:00","08:00:44","-0.73","On TIme","15:00:00","15:07:21","-7.35","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-06-19","08:00:00","08:05:19","-5.32","On TIme","15:00:00","15:06:44","-6.73","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-06-21","15:00:00","15:07:01","-7.02","On TIme","22:00:00","22:04:14","-4.23","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-06-23","08:00:00","08:02:33","-2.55","On TIme","15:00:00","15:03:07","-3.12","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-06-24","15:00:00","15:20:55","-20.92","Late","22:00:00","22:07:40","-7.67","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-06-25","08:00:00","08:02:07","-2.12","On TIme","15:00:00","15:17:57","-17.95","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-06-26","08:00:00","07:57:17","2.72","On TIme","15:00:00","15:24:07","-24.12","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-06-27","15:00:00","15:10:45","-10.75","Late","22:00:00","22:07:45","-7.75","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-07-02","15:00:00","15:01:28","-1.47","On TIme","22:00:00","22:03:28","-3.47","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-07-03","08:00:00","08:07:43","-7.72","On TIme","15:00:00","15:19:50","-19.83","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-07-04","15:00:00","15:00:00","0.00","On TIme","22:00:00","22:04:03","-4.05","On TIme","Monday   "
"79765","Nurse","Medical","work","work","2022-07-05","15:00:00","14:58:13","1.78","On TIme","22:00:00","22:02:50","-2.83","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-07-06","08:00:00","08:01:23","-1.38","On TIme","15:00:00","15:37:55","-37.92","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-07-07","08:00:00","08:07:58","-7.97","On TIme","15:00:00","15:19:59","-19.98","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-07-08","08:00:00","08:01:05","-1.08","On TIme","15:00:00","15:10:47","-10.78","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-07-09","08:00:00","08:02:53","-2.88","On TIme","15:00:00","15:16:50","-16.83","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-07-10","15:00:00","14:59:34","0.43","On TIme","22:00:00","22:02:25","-2.42","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-07-12","08:00:00","07:32:30","27.50","On TIme","15:00:00","15:03:32","-3.53","On TIme","Tuesday  "
"79765","Nurse","Medical","work","work","2022-07-13","08:00:00","07:56:47","3.22","On TIme","15:00:00","15:06:04","-6.07","On TIme","Wednesday"
"79765","Nurse","Medical","work","work","2022-07-14","08:00:00","07:57:13","2.78","On TIme","15:00:00","16:59:33","-119.55","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-07-15","15:00:00","15:05:49","-5.82","On TIme","22:00:00","22:01:58","-1.97","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-07-16","08:00:00","08:03:07","-3.12","On TIme","15:00:00","15:12:56","-12.93","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-07-17","08:00:00","08:01:36","-1.60","On TIme","15:00:00","15:00:00","0.00","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-07-21","15:00:00","14:59:05","0.92","On TIme","22:00:00","22:01:59","-1.98","On TIme","Thursday "
"79765","Nurse","Medical","work","work","2022-07-22","08:00:00","08:05:25","-5.42","On TIme","15:00:00","15:16:56","-16.93","On TIme","Friday   "
"79765","Nurse","Medical","work","work","2022-07-23","08:00:00","07:58:41","1.32","On TIme","15:00:00","15:06:03","-6.05","On TIme","Saturday "
"79765","Nurse","Medical","work","work","2022-07-24","08:00:00","08:04:00","-4.00","On TIme","15:00:00","15:07:48","-7.80","On TIme","Sunday   "
"79765","Nurse","Medical","work","work","2022-07-25","08:00:00","08:02:19","-2.32","On TIme","15:00:00","15:10:05","-10.08","On TIme","Monday   "
